GM,Ip,BF,VL,St,TA,Gs,Gr
0.00057524,0.00117947,0.000701307,0.000691843,0.000594591,0.000631728,0.000584899,0.00100704
0.000577825,0.0010781,0.000718404,0.000716643,0.000698061,0.000637889,0.000628047,0.00120697
0.000635915,0.00104074,0.00069929,0.000651521,0.000759146,0.000614871,0.000594849,0.0020335
0.000614693,0.000927099,0.000685595,0.00059496,0.00074096,0.000599158,0.000611712,0.00197217
0.000620698,0.000901461,0.000628101,0.000519132,0.000669245,0.000575368,0.000607192,0.00190635
0.000599059,0.0008836,0.000625533,0.000504862,0.000751423,0.000589247,0.000581988,0.00136453
0.000549932,0.000844823,0.000670798,0.000567701,0.000812598,0.000615053,0.000618147,0.00105062
0.000511116,0.00076975,0.000717288,0.000560308,0.00080819,0.00066183,0.000654956,0.00127233
0.000551251,0.000531162,0.000739224,0.000600866,0.000704272,0.000585981,0.000656563,0.00138687
0.000571279,0.000539406,0.000712113,0.000618318,0.000622982,0.000546599,0.000683327,0.00148784
0.000598677,0.000587568,0.000658905,0.000606283,0.000554048,0.000550144,0.000648803,0.00140787
0.000614604,0.000627487,0.000657017,0.000622561,0.000562721,0.000530774,0.000698718,0.00136971
0.000629867,0.000664209,0.000654629,0.000567589,0.00065522,0.000575212,0.000658847,0.00150223
0.000675897,0.000633016,0.000694107,0.000532474,0.000688183,0.000567712,0.000600455,0.00169076
0.000634091,0.000532536,0.000725017,0.000523258,0.000756549,0.000592658,0.000747482,0.00174935
0.000618881,0.000547179,0.000698065,0.000528473,0.000847719,0.000610419,0.000748075,0.001483
0.000552575,0.000554207,0.000659979,0.000559109,0.000787403,0.000577827,0.000796246,0.0014206
0.00052509,0.000528093,0.000631691,0.000499868,0.000795406,0.000627741,0.000614794,0.00124748
0.000550404,0.000596337,0.000573552,0.000517726,0.000704732,0.000629971,0.000591345,0.00106225
0.000490172,0.000607184,0.00057924,0.000500391,0.000628149,0.000622975,0.000582212,0.000973355
0.000541281,0.000825358,0.000637925,0.000521511,0.000558171,0.000620721,0.00067604,0.000941915
0.000527629,0.000896985,0.000655375,0.000504278,0.000560812,0.000593251,0.000665707,0.000923023
0.000526943,0.00108599,0.000744699,0.000604503,0.000629501,0.000614268,0.000825512,0.000932951
0.000560617,0.00112633,0.00071878,0.000602771,0.000631225,0.000575612,0.00094809,0.000908431
0.000578092,0.00115706,0.000706505,0.000568242,0.000680621,0.000588715,0.000897042,0.000915141
0.000635095,0.00125772,0.000651876,0.000609009,0.000693222,0.000535728,0.00082404,0.000920095
0.000635478,0.0021552,0.000636876,0.000710013,0.000760658,0.000578962,0.000636031,0.000890656
0.000622233,0.00264835,0.0006372,0.000737292,0.00083519,0.000594565,0.000614425,0.000958791
0.000624273,0.00337385,0.000625525,0.000928402,0.000929168,0.000620252,0.000632722,0.00122018
0.000672504,0.00267611,0.000632062,0.00104585,0.000921329,0.000550117,0.000699761,0.00207918
0.000678372,0.00180409,0.000626149,0.00119708,0.000827692,0.000548696,0.000667432,0.00225594
0.00065691,0.00134407,0.00066359,0.00117709,0.000673319,0.000587854,0.00071954,0.00211505
0.00063222,0.000850307,0.00070986,0.000890806,0.000729607,0.000607533,0.000929002,0.00163924
0.000674605,0.00179456,0.000799938,0.000766843,0.000769288,0.000699254,0.00105687,0.00118487
0.000671778,0.00172983,0.00084298,0.000610632,0.000766233,0.000687037,0.00112195,0.00115922
0.000685826,0.00187552,0.000815722,0.000585051,0.000775336,0.000645251,0.00091505,0.00126989
0.00123819,0.00106895,0.000686521,0.000563282,0.00061199,0.00062605,0.00110214,0.00129994
0.00450667,0.00138024,0.00062932,0.000597624,0.000586581,0.000566121,0.0025401,0.00190567
0.00620152,0.00212591,0.000674293,0.000593085,0.000599957,0.0005985,0.00372176,0.00236918
0.00918316,0.00205381,0.00073664,0.000611671,0.000585306,0.000563088,0.0044045,0.00282083
0.010177,0.0023741,0.000728605,0.00065426,0.000559878,0.000843862,0.00806312,0.00485307
0.0113148,0.00231998,0.000727099,0.000597143,0.000658124,0.00147547,0.00949392,0.0075925
0.0171195,0.00216018,0.000648805,0.000643074,0.000719012,0.00195719,0.0116982,0.00825413
0.0173464,0.00235393,0.000628339,0.000622233,0.000738278,0.00292456,0.0132454,0.00962121
0.0174237,0.00220447,0.000631796,0.000603527,0.000764797,0.0037395,0.0127296,0.00902953
0.0167433,0.00198789,0.000689151,0.000626531,0.000788488,0.00403453,0.0121004,0.0089284
0.0160884,0.00208468,0.000696695,0.000629687,0.000762028,0.00381488,0.00954954,0.00729117
0.0131889,0.00196291,0.000674914,0.000622898,0.000730503,0.00392904,0.00769516,0.00535755
0.0132671,0.00211435,0.000654411,0.000629754,0.000701093,0.00406524,0.00843923,0.00511932
0.0145242,0.0020707,0.000680251,0.000635715,0.000697818,0.00434367,0.00756607,0.00534902
0.0157719,0.00214084,0.000739351,0.000619606,0.000690026,0.00466166,0.00790358,0.00534148
0.0161847,0.00192779,0.000756128,0.000616372,0.000711262,0.00573631,0.00674726,0.00461277
0.0152837,0.00212174,0.000747655,0.00064487,0.000735784,0.00543578,0.00584758,0.00426005
0.0148942,0.00223927,0.00069398,0.000601538,0.000693139,0.00500917,0.0056544,0.00455711
0.0148996,0.0022622,0.000668446,0.00060624,0.000693109,0.00485762,0.00587537,0.00440204
0.0141154,0.00216705,0.000694717,0.000566738,0.000731309,0.00470552,0.00601161,0.00454632
0.0147256,0.00243281,0.000701342,0.000586284,0.000744578,0.00499468,0.00499708,0.00435472
0.0142328,0.00225024,0.000680384,0.000606815,0.00071127,0.00536323,0.00458279,0.00401911
0.00813009,0.00226718,0.000670136,0.000624814,0.000695475,0.00562899,0.00371965,0.00338913
0.00528507,0.00231889,0.000587894,0.000605019,0.000667278,0.00565137,0.00301572,0.00301515
0.00923649,0.00209488,0.000618231,0.000614202,0.000652938,0.00458934,0.00286484,0.00254935
0.00959232,0.00199078,0.000615372,0.000618875,0.000689636,0.00448991,0.00271126,0.00230865
0.00895529,0.00194507,0.000643535,0.000615844,0.000664514,0.00431701,0.00189907,0.00202951
0.00892121,0.00204946,0.000634485,0.00061379,0.000699399,0.00435235,0.00154536,0.00183025
0.00889061,0.00172863,0.000656123,0.000614047,0.000699064,0.00442727,0.00137501,0.00177493
0.00744925,0.00164403,0.000645645,0.000582024,0.000725482,0.00432948,0.00132332,0.00153947
0.00715397,0.00179191,0.000686744,0.000560969,0.000731379,0.0039541,0.00119694,0.00150097
0.00703711,0.00168198,0.000708029,0.000523515,0.000713652,0.00334998,0.0011345,0.00152447
0.00428493,0.00148844,0.000711761,0.000482714,0.000708375,0.00298805,0.000926838,0.00149107
0.0035658,0.00148327,0.000702443,0.000452658,0.000656962,0.00282838,0.000623498,0.00140334
0.00407095,0.00200085,0.000661244,0.000447559,0.000618671,0.00288868,0.00050439,0.00123323
0.00556533,0.00224629,0.000674571,0.000501214,0.00060484,0.00286434,0.000515358,0.00131633
0.00688188,0.00236007,0.000672752,0.000531722,0.000542359,0.00272849,0.000516021,0.00137064
0.00816431,0.00236192,0.000698363,0.000559267,0.0004822,0.00230026,0.000508834,0.0013891
0.00831406,0.00218475,0.00067389,0.000564102,0.000490588,0.00200182,0.000527733,0.00148245
0.00878226,0.00205006,0.000652525,0.000584758,0.0005135,0.00212988,0.000535956,0.00186743
0.00955165,0.00228219,0.000665918,0.000622227,0.000530213,0.00241675,0.000518137,0.0021658
0.00876768,0.00263738,0.000631016,0.000611442,0.000579645,0.00248747,0.000529197,0.0021708
0.00772351,0.00265922,0.00065567,0.000629861,0.000577203,0.00250953,0.000543956,0.00222752
0.00687092,0.00233725,0.00067421,0.0006091,0.000558098,0.00252845,0.00054715,0.00216614
0.00609806,0.00226031,0.000660235,0.000558572,0.000589475,0.00247716,0.000569123,0.00217142
0.00437978,0.0021761,0.000635024,0.000531356,0.000609432,0.00246755,0.000578652,0.00208425
0.00494195,0.00234907,0.000587251,0.000519749,0.000625896,0.00235644,0.00056296,0.00206331
0.00510156,0.00248651,0.00061351,0.000517607,0.000597694,0.00200327,0.000567361,0.00159058
0.00483705,0.00255872,0.00059204,0.000515401,0.000585108,0.0016596,0.00058522,0.00114436
0.00553074,0.00240326,0.000618811,0.000518549,0.0005529,0.0011337,0.000616198,0.00105847
0.00574351,0.00229803,0.000658284,0.000531126,0.000583198,0.00107975,0.000647099,0.0010679
0.00622969,0.00226234,0.000732706,0.000551344,0.000604753,0.00120143,0.000667367,0.00113647
0.00601878,0.00272793,0.00078138,0.000509059,0.000617288,0.0011059,0.000648522,0.00100773
0.00598637,0.00273814,0.000827853,0.000500603,0.000616376,0.00142711,0.000677894,0.00105755
0.00567888,0.00293883,0.00086102,0.000518719,0.000618186,0.00158096,0.000658404,0.00112784
0.00437974,0.00302608,0.000865625,0.000542087,0.000606988,0.00156435,0.000667169,0.00109887
0.00506642,0.00326431,0.000907355,0.000582615,0.000600131,0.00146124,0.000663006,0.00109346
0.00428414,0.00347495,0.000912791,0.000589527,0.000601873,0.00154411,0.000662266,0.00106904
0.00358977,0.00339123,0.000904111,0.000566695,0.000604775,0.00157904,0.000663795,0.00111184
0.00372841,0.00343681,0.000835855,0.000523677,0.000582084,0.00148278,0.000636108,0.00108601
0.00356321,0.00361701,0.000780543,0.000611591,0.000596882,0.00151435,0.000646138,0.00104694
0.00355409,0.00331594,0.000769811,0.000694992,0.000611079,0.001417,0.000612284,0.00110915
0.00368584,0.00315529,0.000758092,0.000745927,0.00061258,0.00100162,0.000596107,0.00109386
0.00381481,0.00283785,0.000756824,0.0007137,0.000607724,0.00103448,0.000570015,0.00107944
0.00275906,0.00266165,0.000760667,0.000700578,0.000613384,0.0010633,0.000546441,0.00104394
0.00513553,0.00255059,0.000706748,0.000721392,0.000638335,0.000930289,0.000568316,0.00102721
0.00621525,0.00241496,0.000692911,0.000764221,0.000628019,0.000852321,0.000538991,0.00110289
0.00635914,0.00235391,0.000691903,0.000760394,0.000616177,0.000810175,0.000476762,0.00111971
0.00577156,0.00218831,0.00071764,0.00075222,0.000593055,0.000676034,0.000471118,0.00113646
0.0055283,0.00227149,0.000691041,0.000802321,0.00052759,0.00068262,0.000477408,0.00109365
0.00533495,0.00242212,0.000683696,0.000727087,0.000553602,0.000692886,0.000491048,0.00102087
0.00515396,0.00244115,0.000671833,0.000747224,0.000539309,0.000662525,0.000524229,0.0010048
0.00527711,0.00253232,0.0006741,0.000812061,0.00053034,0.000633126,0.00051421,0.00106511
0.00407316,0.0025456,0.000656191,0.000859407,0.000546804,0.000616595,0.00049876,0.00113836
0.00138767,0.00283913,0.000658629,0.00081985,0.000518252,0.000729192,0.000502199,0.00111632
0.00129494,0.00273577,0.000662476,0.000868277,0.000551971,0.000789454,0.000518332,0.0010048
0.00197614,0.00283347,0.000630466,0.000885696,0.000549101,0.000772372,0.000530383,0.00100417
0.00239067,0.00258442,0.000603799,0.000840628,0.000553196,0.000746901,0.000553957,0.0010137
0.00260738,0.00255598,0.000679786,0.000911702,0.000561479,0.000753959,0.000534797,0.00112054
0.00324673,0.00316931,0.000685849,0.000896083,0.000588262,0.000766676,0.000544241,0.00112211
0.0033652,0.00329209,0.00070782,0.000970534,0.000575485,0.000762537,0.000551089,0.00107934
0.00319761,0.00329021,0.000700775,0.00097495,0.000603764,0.000773152,0.000550947,0.00113775
0.00304508,0.00309586,0.000707,0.000973831,0.000577162,0.000800614,0.000544975,0.00128542
0.00296754,0.00356501,0.000718696,0.000977654,0.000568986,0.000908825,0.000536136,0.00143403
0.00254313,0.00362572,0.000768081,0.000935698,0.000563894,0.00108075,0.000538322,0.00139773
0.00187862,0.00364039,0.000773167,0.000934771,0.000552565,0.0011128,0.000503081,0.00148489
0.00155618,0.00401094,0.000766167,0.000960444,0.000566149,0.001094,0.00051356,0.00158953
0.00130486,0.00354995,0.000713299,0.000890431,0.000570658,0.00110599,0.00052044,0.00167503
0.000717781,0.00331871,0.000671159,0.000825392,0.000567645,0.00112249,0.000512996,0.00182043
0.000686422,0.00297396,0.000686,0.000760917,0.000560028,0.00113285,0.000519179,0.00193387
0.000676846,0.00287888,0.000686517,0.000761305,0.000554014,0.00109378,0.000505758,0.00190529
0.000654473,0.00231465,0.00068736,0.000729795,0.000578719,0.000987415,0.000515821,0.00177032
0.000625483,0.00180645,0.000671781,0.000756149,0.000569727,0.0006467,0.000487447,0.00185351
0.000647335,0.00167068,0.000650071,0.000771903,0.00059929,0.000605595,0.000531745,0.00187666
0.000598925,0.00140239,0.000673281,0.000733364,0.000566186,0.000588858,0.000545491,0.00201807
0.000595714,0.00108042,0.000639244,0.000671718,0.000562812,0.000647785,0.000549962,0.00205212
0.00055905,0.00111029,0.000661233,0.000646736,0.000541782,0.000845098,0.000532379,0.00203077
0.000554263,0.00124732,0.000652189,0.000620898,0.000531787,0.00103866,0.00054532,0.00190757
0.00057238,0.00135596,0.000646857,0.000617626,0.000504708,0.00105197,0.000574918,0.00194037
0.000553395,0.00124673,0.000651139,0.000614526,0.000528777,0.00103165,0.000566784,0.00188983
0.000552278,0.00123724,0.000631508,0.00055174,0.000541811,0.00104737,0.000595991,0.00187239
0.000559106,0.00123838,0.000638443,0.000523427,0.000572683,0.00104129,0.000607611,0.00185815
0.000556289,0.00120041,0.000636524,0.000520815,0.00058409,0.00107845,0.000592937,0.00170607
0.000541432,0.00116674,0.000601647,0.000547162,0.000644233,0.00107531,0.0005501,0.00159396
0.000541953,0.000976387,0.00063425,0.000542534,0.000648381,0.000979949,0.000657337,0.00231013
0.000537777,0.00101101,0.000647295,0.000525354,0.000693219,0.000674387,0.00065616,0.00294863
0.000544866,0.000910021,0.000638455,0.000500813,0.000752872,0.000613494,0.000751507,0.00290026
0.000548262,0.000923283,0.000642735,0.000472641,0.000717942,0.000563308,0.000800215,0.00438937
0.000564181,0.000969727,0.000695062,0.000536643,0.000641606,0.000551652,0.00079722,0.00542937
0.000583052,0.000809131,0.000716294,0.000592678,0.000532149,0.000572015,0.000712027,0.00579273
0.000585647,0.000669439,0.000704021,0.000554173,0.000590794,0.000613296,0.0008512,0.00538329
0.000607726,0.000590005,0.00071459,0.000497898,0.000774501,0.000637064,0.000787098,0.00581091
0.000612822,0.000716592,0.000792885,0.000544078,0.00073433,0.000599604,0.000848546,0.004885
0.000615534,0.000734529,0.00078426,0.000541636,0.000650501,0.000590295,0.000727684,0.00342465
0.000563627,0.000600453,0.000746624,0.000547449,0.00058165,0.000591516,0.000898676,0.00822414
0.000609666,0.000713655,0.000713242,0.000497875,0.000745069,0.000633926,0.00108556,0.0101198
0.000623707,0.000682807,0.000672821,0.000519211,0.000792215,0.000652062,0.00117746,0.0117209
0.000610093,0.00086406,0.000702743,0.0005407,0.000672191,0.000621935,0.000880401,0.0075522
0.000569514,0.00087931,0.000628354,0.000633966,0.000653173,0.00056553,0.000740743,0.00504011
0.000609678,0.000859501,0.000659448,0.000634781,0.000752534,0.00059677,0.000911414,0.0098188
0.0006058,0.000723661,0.000665369,0.000629925,0.00072873,0.000599553,0.00089014,0.00951874
0.000574171,0.000754451,0.000699978,0.000596626,0.000755336,0.000604288,0.000783604,0.00790815
0.000586167,0.000882199,0.000634711,0.000622763,0.000616232,0.000519929,0.000669965,0.00183866
0.000671916,0.000790139,0.000683676,0.00060643,0.000653785,0.000589737,0.000658736,0.00233893
0.000688311,0.000862808,0.000690488,0.000568666,0.000652906,0.000645505,0.000759842,0.00358089
0.000673214,0.000885758,0.000681585,0.000529674,0.000771618,0.000674611,0.00085264,0.00448937
0.000607936,0.000819841,0.000687558,0.00054013,0.000799591,0.000627344,0.000868447,0.00427295
0.000584326,0.00102618,0.000699661,0.000553053,0.000710097,0.000562873,0.000778067,0.00430973
0.000620716,0.00105515,0.000717457,0.000599765,0.000645753,0.000509964,0.000680403,0.00359577
0.000629229,0.0010081,0.00069605,0.000614321,0.000592401,0.000517603,0.000666174,0.00243979
0.000658058,0.000695077,0.000711048,0.000558298,0.000597487,0.000548595,0.000633185,0.00160636
0.000699959,0.000786399,0.000644974,0.000610876,0.000626258,0.000637134,0.00073384,0.00210832
0.000608044,0.000812643,0.000636183,0.000622648,0.000662299,0.000681346,0.000657955,0.00212593
0.000626396,0.000876901,0.000626937,0.000594172,0.000657382,0.000687434,0.00072455,0.00206661
0.000660822,0.000857443,0.000664554,0.000506767,0.000542371,0.000619553,0.000678547,0.00251634
0.000663988,0.000959093,0.000689972,0.000514138,0.000648777,0.000625287,0.000738017,0.00274253
0.000611746,0.00096484,0.000632438,0.000513433,0.000703766,0.00055207,0.000812608,0.0028108
0.000568602,0.000972458,0.000725229,0.00052742,0.000773862,0.000580244,0.00078539,0.00258606
0.000594213,0.000968307,0.000775939,0.000612861,0.000684015,0.000546537,0.000710612,0.00220389
0.000591518,0.00102429,0.000770425,0.000598139,0.000697402,0.000569716,0.000581659,0.00153495
0.000658009,0.000905151,0.000662592,0.000596497,0.000676954,0.000577059,0.000585724,0.00144503
0.000663764,0.0009165,0.000675383,0.000500555,0.000672503,0.000555828,0.000586383,0.00151473
0.000689684,0.000818837,0.000686599,0.000498887,0.000731585,0.000555235,0.000581579,0.00215716
0.000604364,0.000757272,0.000613104,0.000529194,0.000773098,0.00057259,0.000590454,0.00378561
0.000582721,0.000704649,0.000594091,0.000529454,0.000761475,0.000613704,0.000561937,0.00363611
0.000589684,0.000737124,0.00058827,0.000595834,0.000708744,0.00066868,0.000570177,0.00233344
0.000608082,0.000941432,0.000630115,0.000628044,0.000607407,0.00060702,0.00057132,0.000989072
0.000634005,0.000896211,0.000671076,0.000606443,0.000637783,0.000568696,0.000609965,0.00111829
0.000589733,0.000681725,0.000720868,0.000573991,0.000630177,0.000587075,0.000601365,0.00192938
0.000547601,0.000630551,0.000731641,0.000636045,0.000687919,0.000565078,0.000565481,0.0019692
0.000539933,0.00115665,0.000697149,0.000742571,0.000748779,0.000578385,0.000597795,0.00149016
0.000564202,0.00127002,0.000711919,0.000728799,0.00086672,0.000562958,0.000635361,0.00132944
0.000575788,0.0011354,0.000710591,0.000782812,0.000880027,0.000590488,0.000638262,0.00108929
0.000560369,0.000778259,0.000688322,0.000688152,0.000709016,0.000631918,0.000680474,0.00104086
0.000582574,0.000731258,0.00065145,0.000634713,0.000587373,0.000646511,0.000906157,0.0010522
0.000593434,0.000826724,0.000705032,0.0005812,0.000639647,0.000626425,0.000929174,0.00120282
0.000552541,0.000629629,0.000780535,0.000576588,0.00072821,0.000618812,0.00088927,0.00108856
0.000581152,0.000613236,0.000820398,0.000593902,0.000834748,0.000644515,0.000613541,0.000999698
0.00054891,0.000591818,0.000788941,0.000641925,0.000795632,0.000584388,0.00055601,0.00110129
0.000601133,0.000561647,0.000735304,0.000641113,0.000624137,0.000642687,0.00125463,0.0013426
